3
46
4.555309348e-01	8.653656076e+00	3.691945402e+00	9.204866475e-01
9.204866475e-01	9.395856340e+00	3.085569156e-01	1.266061839e+00
-1.068141502e-01	-1.684453041e+01	-9.764863996e-01	-8.953539063e-01
-8.953539063e-01	-1.419828613e+01	2.267467135e-01	-1.441991028e+00
-1.256637061e+00	9.855493840e+00	2.608955756e+00	-5.686282703e-01
-5.686282703e-01	1.677986451e+01	2.123745741e+00	3.549999699e-01
1.234645913e+00	1.551523496e+01	-7.390822952e-01	1.815840554e+00
1.815840554e+00	8.106573165e+00	-2.109249720e+00	1.991769742e+00
1.332035285e+00	-1.488649250e+01	-4.341916122e+00	3.487167845e-01
3.487167845e-01	-2.343834426e+01	4.828705466e+00	-6.251769381e-01
-1.344601656e+00	-1.389028876e+01	-1.778692068e+00	-1.932079482e+00
-1.932079482e+00	-9.906643282e+00	-4.290571552e+00	-2.431592714e+00
-2.956238687e+00	-1.097999071e+01	-1.063650851e+00	-3.524866957e+00
-3.524866957e+00	-1.212750647e+01	3.961450049e+00	-4.052654523e+00
-4.674689869e+00	-1.557211280e+01	4.847494373e+00	-5.400397772e+00
-5.400397772e+00	-1.335043026e+01	-4.712679510e+00	-6.270618937e+00
-7.282211771e+00	-1.886547366e+01	-1.190411108e+00	-8.095884268e+00
-8.095884268e+00	-1.382153914e+01	2.641601314e+00	-8.541990425e+00
-7.693760409e+00	1.146109159e+01	-2.298542584e+00	-7.087433026e+00
-7.087433026e+00	1.238447366e+01	3.010558863e+00	-6.311459641e+00
-5.447521661e+00	1.627372965e+01	-4.313098665e+00	-4.932300466e+00
-4.932300466e+00	4.938195694e+00	1.036444764e+00	-4.828627909e+00
-5.962742857e+00	-1.580634128e+01	2.901725413e+00	-6.638185277e+00
-6.638185277e+00	-1.066396389e+01	4.885965181e+00	-6.908362245e+00
-6.675884389e+00	-7.610408911e-01	-3.996132058e+00	-6.760707391e+00
-6.433981755e+00	1.034641743e+01	4.433181845e+00	-5.799380039e+00
-5.230751768e+00	8.196461381e+00	9.575024587e-01	-4.944866837e+00
-4.944866837e+00	3.751038770e+00	1.619827123e+00	-4.866327020e+00
-6.126105675e+00	-1.840496108e+01	-4.321035964e+00	-7.140840102e+00
-7.140840102e+00	-2.124716579e+01	-6.518377162e-01	-8.051901971e+00
-8.686503687e+00	-1.056978270e+01	-3.141163145e+00	-9.226857624e+00
-9.226857624e+00	-1.133616098e+01	2.970531670e-01	-9.764069967e+00
-1.031384868e+01	-1.180102497e+01	2.209244667e+00	-1.092331766e+01
-1.092331766e+01	-1.285644414e+01	-1.936041434e+00	-1.174327334e+01
-1.277999891e+01	-2.098256477e+01	3.227824205e+00	-1.361252097e+01
-1.361252097e+01	-1.195160969e+01	8.713035124e-01	-1.401778642e+01
-1.303446792e+01	1.667595006e+01	2.206780115e+00	-1.212654764e+01
-1.212654764e+01	1.852365536e+01	3.662616829e+00	-1.120291940e+01
-1.058088406e+01	7.476737397e+00	-2.014651487e+00	-1.042380442e+01
-1.099557429e+01	-1.059354378e+01	1.076761307e+00	-1.160818486e+01
-1.224906976e+01	-1.176924918e+01	2.772383842e-01	-1.280827325e+01
-1.280827325e+01	-1.040962619e+01	4.392041360e+00	-1.310358296e+01
-1.270774228e+01	4.187946799e+00	6.228338396e-01	-1.246898124e+01
-1.246898124e+01	4.968540535e+00	2.634046146e+00	-1.217052994e+01
-1.180924678e+01	7.357270104e+00	-2.013747974e+00	-1.162703441e+01
-1.231190161e+01	-8.874686090e+00	-4.916916256e+00	-1.291194581e+01
